SUB_DISTRICT,2017-09-22,2018-09-22
Amaravathi,1.4083849416001337,0.9838427823449984
Atchampet,0.9713374862587036,1.0044956943935508
Bapatla,1.040574553600844,0.9643070106081577
Bellamkonda,1.5777203602139624,1.7267573972509993
Bhattiprolu,2.2407634151943987,1.557094348290707
Bollapalle,1.2478755032077287,1.205575185991267
Chebrolu,0.9933674390138648,1.4089707878569133
Chenukupalle,1.7744573409707578,1.8271781730479346
Chilakaluripet,1.2918587428435615,0.6058647778055996
Dachepalle,1.236913075023235,1.1771830632457267
Duggirala,0.8956248572871756,1.6304474782211584
Durgi,1.6551531181225136,1.980906125711804
Edlapadu,1.2459665975330192,0.9172956009169304
Guntur,0.9495012658578104,0.9456649557987372
Gurazala,1.0314987388919845,1.1357791741208905
Hrathipadu,1.11166338905277,0.513465257292691
Ipur,0.892243098820459,0.767663818365387
Kakumanu,0.8724539900498586,1.0251162740448243
Karempudi,1.1448157319995924,1.317754761198064
Karlapalem,1.7093112682826341,1.7628078986864952
Kollipara,1.352869925886757,1.9520279928282853
Kollur,1.858876649949233,1.5197940063382676
Krosuru,1.189435424665118,1.1066428769151149
Machavaram,1.1776959668665805,1.1205953411131504
Macherla,0.8340350618343741,1.058119953322424
Mangalagiri,0.7622052426739924,1.1761160714285712
Medikondurn,0.8260615552722639,0.8424032052449466
Muppalla,1.2270685281070572,1.0312070679346612
Nadendla,1.2107839163390222,1.0426877710672449
Nagaram,2.4545854983214674,1.7837862880521178
Narasaraopet,1.0578145512759836,0.8913872644440695
Nekarikallu,1.202681963399621,1.0657092361955551
Nizampatam,1.3956135798464697,1.3157730565466523
Nuzendla,1.0929349006734417,0.9204837727732309
Pedakalani,1.3980312865808249,1.367016955766025
Pedakurapadu,1.1519986452254793,1.0710812088540167
Pedanandipadu,0.5215383083916781,0.31667717423764785
Phirangipuram,1.0348429963911099,1.0155276737832644
Pidugurallu,1.0617635166134025,1.1222976493184356
Pittalavantpalem,1.7263847180513867,1.4289692470248037
Ponnur,1.843620061771079,1.9139417093071522
Rajupalem,1.2857578613958776,1.2324859633612995
Rentachintala,1.2565096106653848,1.249912357142141
Repalle,2.1048972159196055,1.0517343292011967
Rompicherla,0.9509300839983599,0.9379079545779586
Sattenapalle,0.8797469488394712,0.8789317418809912
Savalyapuram,1.2720358424873823,0.9233468732287932
Tadepalle,0.5723936475347967,1.0354563569940523
Tadikonda,1.3611861507128304,0.8647923964697899
Tenali,1.6272873274279784,1.8783467001835432
Tsundur,2.038234139447236,2.403349756595479
Vatticherukuru,0.9712170996043351,0.8977060037846203
Veldurthi,1.1558484892858898,0.9995398057304641
Vemuru,2.2070636209029075,2.3404645949288807
Vinukonda,0.9599109529297607,0.8289809329975097
amruthalur,1.8847708660045304,2.165994573469744
thullur,0.9817604648062561,0.9557028750444363
